"device","dataset","camera_path","camera_step","viewport","ao-NA-1-NA","img ao-NA-1-NA","ao-NA-5-NA","img ao-NA-5-NA","pathtracer-NA-NA-10","img pathtracer-NA-NA-10","pathtracer-NA-NA-5","img pathtracer-NA-NA-5","scivis-false-1-NA","img scivis-false-1-NA","scivis-false-5-NA","img scivis-false-5-NA","scivis-true-1-NA","img scivis-true-1-NA","scivis-true-5-NA","img scivis-true-5-NA"
"Intel Core i5-7500","streamlines","spiral","10","1024","6.7722","streamlines_ao_spiral_10_1024_NA_1_NA.png","2.7694","streamlines_ao_spiral_10_1024_NA_5_NA.png","1.7169","streamlines_pathtracer_spiral_10_1024_NA_NA_10.png","2.0609","streamlines_pathtracer_spiral_10_1024_NA_NA_5.png","6.4382","streamlines_scivis_spiral_10_1024_false_1_NA.png","2.4297","streamlines_scivis_spiral_10_1024_false_5_NA.png","6.2324","streamlines_scivis_spiral_10_1024_true_1_NA.png","2.5273","streamlines_scivis_spiral_10_1024_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","10","1024","6.3668","streamlines_ao_spiral_10_1024_NA_1_NA.png","2.3816","streamlines_ao_spiral_10_1024_NA_5_NA.png","1.5539","streamlines_pathtracer_spiral_10_1024_NA_NA_10.png","1.8310","streamlines_pathtracer_spiral_10_1024_NA_NA_5.png","5.7124","streamlines_scivis_spiral_10_1024_false_1_NA.png","2.2524","streamlines_scivis_spiral_10_1024_false_5_NA.png","5.9371","streamlines_scivis_spiral_10_1024_true_1_NA.png","2.1603","streamlines_scivis_spiral_10_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","10","1024","18.7827","streamlines_ao_spiral_10_1024_NA_1_NA.png","7.9679","streamlines_ao_spiral_10_1024_NA_5_NA.png","4.9028","streamlines_pathtracer_spiral_10_1024_NA_NA_10.png","5.8436","streamlines_pathtracer_spiral_10_1024_NA_NA_5.png","18.1587","streamlines_scivis_spiral_10_1024_false_1_NA.png","7.4861","streamlines_scivis_spiral_10_1024_false_5_NA.png","17.8309","streamlines_scivis_spiral_10_1024_true_1_NA.png","7.3826","streamlines_scivis_spiral_10_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","10","2048","2.7437","streamlines_ao_spiral_10_2048_NA_1_NA.png","1.1019","streamlines_ao_spiral_10_2048_NA_5_NA.png","0.7157","streamlines_pathtracer_spiral_10_2048_NA_NA_10.png","0.8365","streamlines_pathtracer_spiral_10_2048_NA_NA_5.png","2.6154","streamlines_scivis_spiral_10_2048_false_1_NA.png","1.0155","streamlines_scivis_spiral_10_2048_false_5_NA.png","2.5084","streamlines_scivis_spiral_10_2048_true_1_NA.png","0.9962","streamlines_scivis_spiral_10_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","10","2048","7.0912","streamlines_ao_spiral_10_2048_NA_1_NA.png","2.9875","streamlines_ao_spiral_10_2048_NA_5_NA.png","1.8363","streamlines_pathtracer_spiral_10_2048_NA_NA_10.png","2.1386","streamlines_pathtracer_spiral_10_2048_NA_NA_5.png","6.7984","streamlines_scivis_spiral_10_2048_false_1_NA.png","2.7165","streamlines_scivis_spiral_10_2048_false_5_NA.png","6.4987","streamlines_scivis_spiral_10_2048_true_1_NA.png","2.6715","streamlines_scivis_spiral_10_2048_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","10","2048","1.6784","streamlines_ao_spiral_10_2048_NA_1_NA.png","0.7053","streamlines_ao_spiral_10_2048_NA_5_NA.png","0.4467","streamlines_pathtracer_spiral_10_2048_NA_NA_10.png","0.5216","streamlines_pathtracer_spiral_10_2048_NA_NA_5.png","1.6688","streamlines_scivis_spiral_10_2048_false_1_NA.png","0.6505","streamlines_scivis_spiral_10_2048_false_5_NA.png","1.4720","streamlines_scivis_spiral_10_2048_true_1_NA.png","0.6334","streamlines_scivis_spiral_10_2048_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","10","2048","1.2411","streamlines_ao_spiral_10_2048_NA_1_NA.png","0.6236","streamlines_ao_spiral_10_2048_NA_5_NA.png","0.4063","streamlines_pathtracer_spiral_10_2048_NA_NA_10.png","0.4751","streamlines_pathtracer_spiral_10_2048_NA_NA_5.png","1.2523","streamlines_scivis_spiral_10_2048_false_1_NA.png","0.5878","streamlines_scivis_spiral_10_2048_false_5_NA.png","1.4978","streamlines_scivis_spiral_10_2048_true_1_NA.png","0.5592","streamlines_scivis_spiral_10_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","10","2048","4.8173","streamlines_ao_spiral_10_2048_NA_1_NA.png","1.9818","streamlines_ao_spiral_10_2048_NA_5_NA.png","1.2615","streamlines_pathtracer_spiral_10_2048_NA_NA_10.png","1.4951","streamlines_pathtracer_spiral_10_2048_NA_NA_5.png","4.5801","streamlines_scivis_spiral_10_2048_false_1_NA.png","1.8290","streamlines_scivis_spiral_10_2048_false_5_NA.png","4.4333","streamlines_scivis_spiral_10_2048_true_1_NA.png","1.8762","streamlines_scivis_spiral_10_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","10","512","42.7519","streamlines_ao_spiral_10_512_NA_1_NA.png","17.2927","streamlines_ao_spiral_10_512_NA_5_NA.png","11.0953","streamlines_pathtracer_spiral_10_512_NA_NA_10.png","12.9503","streamlines_pathtracer_spiral_10_512_NA_NA_5.png","40.8644","streamlines_scivis_spiral_10_512_false_1_NA.png","15.8190","streamlines_scivis_spiral_10_512_false_5_NA.png","38.9372","streamlines_scivis_spiral_10_512_true_1_NA.png","15.3379","streamlines_scivis_spiral_10_512_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","10","512","107.2930","streamlines_ao_spiral_10_512_NA_1_NA.png","45.7070","streamlines_ao_spiral_10_512_NA_5_NA.png","27.7496","streamlines_pathtracer_spiral_10_512_NA_NA_10.png","32.7012","streamlines_pathtracer_spiral_10_512_NA_NA_5.png","102.8078","streamlines_scivis_spiral_10_512_false_1_NA.png","41.5704","streamlines_scivis_spiral_10_512_false_5_NA.png","98.2840","streamlines_scivis_spiral_10_512_true_1_NA.png","40.9492","streamlines_scivis_spiral_10_512_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","10","512","26.7839","streamlines_ao_spiral_10_512_NA_1_NA.png","10.9064","streamlines_ao_spiral_10_512_NA_5_NA.png","6.9916","streamlines_pathtracer_spiral_10_512_NA_NA_10.png","8.1215","streamlines_pathtracer_spiral_10_512_NA_NA_5.png","25.4159","streamlines_scivis_spiral_10_512_false_1_NA.png","10.1979","streamlines_scivis_spiral_10_512_false_5_NA.png","24.4242","streamlines_scivis_spiral_10_512_true_1_NA.png","9.9464","streamlines_scivis_spiral_10_512_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","10","512","23.1203","streamlines_ao_spiral_10_512_NA_1_NA.png","9.4311","streamlines_ao_spiral_10_512_NA_5_NA.png","5.6807","streamlines_pathtracer_spiral_10_512_NA_NA_10.png","7.5696","streamlines_pathtracer_spiral_10_512_NA_NA_5.png","21.3882","streamlines_scivis_spiral_10_512_false_1_NA.png","9.4271","streamlines_scivis_spiral_10_512_false_5_NA.png","19.8472","streamlines_scivis_spiral_10_512_true_1_NA.png","8.5388","streamlines_scivis_spiral_10_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","10","512","71.1217","streamlines_ao_spiral_10_512_NA_1_NA.png","30.9990","streamlines_ao_spiral_10_512_NA_5_NA.png","19.1589","streamlines_pathtracer_spiral_10_512_NA_NA_10.png","22.5820","streamlines_pathtracer_spiral_10_512_NA_NA_5.png","71.6456","streamlines_scivis_spiral_10_512_false_1_NA.png","29.3889","streamlines_scivis_spiral_10_512_false_5_NA.png","66.5624","streamlines_scivis_spiral_10_512_true_1_NA.png","28.7517","streamlines_scivis_spiral_10_512_true_5_NA.png"
