"device","dataset","camera_path","camera_step","viewport","ao-NA-1-NA","img ao-NA-1-NA","ao-NA-5-NA","img ao-NA-5-NA","pathtracer-NA-NA-10","img pathtracer-NA-NA-10","pathtracer-NA-NA-5","img pathtracer-NA-NA-5","scivis-false-1-NA","img scivis-false-1-NA","scivis-false-5-NA","img scivis-false-5-NA","scivis-true-1-NA","img scivis-true-1-NA","scivis-true-5-NA","img scivis-true-5-NA"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","8","512","14.0871","streamlines_ao_spiral-zoom_8_512_NA_1_NA.png","5.1521","streamlines_ao_spiral-zoom_8_512_NA_5_NA.png","3.6936","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_10.png","4.0842","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_5.png","13.4024","streamlines_scivis_spiral-zoom_8_512_false_1_NA.png","4.7013","streamlines_scivis_spiral-zoom_8_512_false_5_NA.png","11.0333","streamlines_scivis_spiral-zoom_8_512_true_1_NA.png","4.3814","streamlines_scivis_spiral-zoom_8_512_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","8","512","37.3481","streamlines_ao_spiral-zoom_8_512_NA_1_NA.png","14.0342","streamlines_ao_spiral-zoom_8_512_NA_5_NA.png","9.5489","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_10.png","10.5864","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_5.png","35.5709","streamlines_scivis_spiral-zoom_8_512_false_1_NA.png","12.7372","streamlines_scivis_spiral-zoom_8_512_false_5_NA.png","29.5611","streamlines_scivis_spiral-zoom_8_512_true_1_NA.png","11.9106","streamlines_scivis_spiral-zoom_8_512_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","8","512","8.8067","streamlines_ao_spiral-zoom_8_512_NA_1_NA.png","3.2969","streamlines_ao_spiral-zoom_8_512_NA_5_NA.png","2.2726","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_10.png","2.5499","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_5.png","8.0028","streamlines_scivis_spiral-zoom_8_512_false_1_NA.png","3.0178","streamlines_scivis_spiral-zoom_8_512_false_5_NA.png","6.9397","streamlines_scivis_spiral-zoom_8_512_true_1_NA.png","2.8062","streamlines_scivis_spiral-zoom_8_512_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","8","512","8.4154","streamlines_ao_spiral-zoom_8_512_NA_1_NA.png","2.5959","streamlines_ao_spiral-zoom_8_512_NA_5_NA.png","2.1347","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_10.png","2.2492","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_5.png","7.4159","streamlines_scivis_spiral-zoom_8_512_false_1_NA.png","2.6318","streamlines_scivis_spiral-zoom_8_512_false_5_NA.png","6.5089","streamlines_scivis_spiral-zoom_8_512_true_1_NA.png","2.2996","streamlines_scivis_spiral-zoom_8_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","8","512","24.7176","streamlines_ao_spiral-zoom_8_512_NA_1_NA.png","9.0989","streamlines_ao_spiral-zoom_8_512_NA_5_NA.png","6.5436","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_10.png","7.2912","streamlines_pathtracer_spiral-zoom_8_512_NA_NA_5.png","22.7478","streamlines_scivis_spiral-zoom_8_512_false_1_NA.png","8.8410","streamlines_scivis_spiral-zoom_8_512_false_5_NA.png","19.4891","streamlines_scivis_spiral-zoom_8_512_true_1_NA.png","8.1095","streamlines_scivis_spiral-zoom_8_512_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","9","1024","2.1421","streamlines_ao_spiral-zoom_9_1024_NA_1_NA.png","0.7075","streamlines_ao_spiral-zoom_9_1024_NA_5_NA.png","0.2617","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_10.png","0.3378","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_5.png","1.9077","streamlines_scivis_spiral-zoom_9_1024_false_1_NA.png","0.5883","streamlines_scivis_spiral-zoom_9_1024_false_5_NA.png","1.7019","streamlines_scivis_spiral-zoom_9_1024_true_1_NA.png","0.5650","streamlines_scivis_spiral-zoom_9_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","9","1024","5.7702","streamlines_ao_spiral-zoom_9_1024_NA_1_NA.png","1.9362","streamlines_ao_spiral-zoom_9_1024_NA_5_NA.png","0.6828","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_10.png","0.8897","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_5.png","5.1717","streamlines_scivis_spiral-zoom_9_1024_false_1_NA.png","1.6039","streamlines_scivis_spiral-zoom_9_1024_false_5_NA.png","4.6184","streamlines_scivis_spiral-zoom_9_1024_true_1_NA.png","1.5430","streamlines_scivis_spiral-zoom_9_1024_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","9","1024","1.3127","streamlines_ao_spiral-zoom_9_1024_NA_1_NA.png","0.4343","streamlines_ao_spiral-zoom_9_1024_NA_5_NA.png","0.1601","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_10.png","0.2054","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_5.png","1.1334","streamlines_scivis_spiral-zoom_9_1024_false_1_NA.png","0.3669","streamlines_scivis_spiral-zoom_9_1024_false_5_NA.png","1.0620","streamlines_scivis_spiral-zoom_9_1024_true_1_NA.png","0.3533","streamlines_scivis_spiral-zoom_9_1024_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","9","1024","1.1747","streamlines_ao_spiral-zoom_9_1024_NA_1_NA.png","0.3931","streamlines_ao_spiral-zoom_9_1024_NA_5_NA.png","0.1434","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_10.png","0.1518","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_5.png","0.8972","streamlines_scivis_spiral-zoom_9_1024_false_1_NA.png","0.3285","streamlines_scivis_spiral-zoom_9_1024_false_5_NA.png","0.9513","streamlines_scivis_spiral-zoom_9_1024_true_1_NA.png","0.3216","streamlines_scivis_spiral-zoom_9_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","9","1024","3.9038","streamlines_ao_spiral-zoom_9_1024_NA_1_NA.png","1.2933","streamlines_ao_spiral-zoom_9_1024_NA_5_NA.png","0.4732","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_10.png","0.6142","streamlines_pathtracer_spiral-zoom_9_1024_NA_NA_5.png","3.4581","streamlines_scivis_spiral-zoom_9_1024_false_1_NA.png","1.1173","streamlines_scivis_spiral-zoom_9_1024_false_5_NA.png","3.1125","streamlines_scivis_spiral-zoom_9_1024_true_1_NA.png","1.0801","streamlines_scivis_spiral-zoom_9_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","9","2048","0.5367","streamlines_ao_spiral-zoom_9_2048_NA_1_NA.png","0.1772","streamlines_ao_spiral-zoom_9_2048_NA_5_NA.png","0.0656","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_10.png","0.0848","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_5.png","0.4764","streamlines_scivis_spiral-zoom_9_2048_false_1_NA.png","0.1470","streamlines_scivis_spiral-zoom_9_2048_false_5_NA.png","0.4241","streamlines_scivis_spiral-zoom_9_2048_true_1_NA.png","0.1417","streamlines_scivis_spiral-zoom_9_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","9","2048","1.4578","streamlines_ao_spiral-zoom_9_2048_NA_1_NA.png","0.4824","streamlines_ao_spiral-zoom_9_2048_NA_5_NA.png","0.1710","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_10.png","0.2233","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_5.png","1.2978","streamlines_scivis_spiral-zoom_9_2048_false_1_NA.png","0.4012","streamlines_scivis_spiral-zoom_9_2048_false_5_NA.png","1.1591","streamlines_scivis_spiral-zoom_9_2048_true_1_NA.png","0.3867","streamlines_scivis_spiral-zoom_9_2048_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","9","2048","0.3269","streamlines_ao_spiral-zoom_9_2048_NA_1_NA.png","0.1093","streamlines_ao_spiral-zoom_9_2048_NA_5_NA.png","0.0400","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_10.png","0.0518","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_5.png","0.2944","streamlines_scivis_spiral-zoom_9_2048_false_1_NA.png","0.0928","streamlines_scivis_spiral-zoom_9_2048_false_5_NA.png","0.2687","streamlines_scivis_spiral-zoom_9_2048_true_1_NA.png","0.0895","streamlines_scivis_spiral-zoom_9_2048_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","9","2048","0.2958","streamlines_ao_spiral-zoom_9_2048_NA_1_NA.png","0.0987","streamlines_ao_spiral-zoom_9_2048_NA_5_NA.png","0.0361","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_10.png","0.0467","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_5.png","0.2410","streamlines_scivis_spiral-zoom_9_2048_false_1_NA.png","0.0827","streamlines_scivis_spiral-zoom_9_2048_false_5_NA.png","0.2365","streamlines_scivis_spiral-zoom_9_2048_true_1_NA.png","0.0803","streamlines_scivis_spiral-zoom_9_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","9","2048","0.9686","streamlines_ao_spiral-zoom_9_2048_NA_1_NA.png","0.3325","streamlines_ao_spiral-zoom_9_2048_NA_5_NA.png","0.1199","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_10.png","0.1562","streamlines_pathtracer_spiral-zoom_9_2048_NA_NA_5.png","0.8783","streamlines_scivis_spiral-zoom_9_2048_false_1_NA.png","0.2838","streamlines_scivis_spiral-zoom_9_2048_false_5_NA.png","0.7831","streamlines_scivis_spiral-zoom_9_2048_true_1_NA.png","0.2741","streamlines_scivis_spiral-zoom_9_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","9","512","8.5727","streamlines_ao_spiral-zoom_9_512_NA_1_NA.png","2.8245","streamlines_ao_spiral-zoom_9_512_NA_5_NA.png","1.0460","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_10.png","1.3481","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_5.png","7.5666","streamlines_scivis_spiral-zoom_9_512_false_1_NA.png","2.3403","streamlines_scivis_spiral-zoom_9_512_false_5_NA.png","6.7326","streamlines_scivis_spiral-zoom_9_512_true_1_NA.png","2.2560","streamlines_scivis_spiral-zoom_9_512_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","9","512","22.8827","streamlines_ao_spiral-zoom_9_512_NA_1_NA.png","7.6651","streamlines_ao_spiral-zoom_9_512_NA_5_NA.png","2.7273","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_10.png","3.5326","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_5.png","20.4578","streamlines_scivis_spiral-zoom_9_512_false_1_NA.png","6.3657","streamlines_scivis_spiral-zoom_9_512_false_5_NA.png","18.2189","streamlines_scivis_spiral-zoom_9_512_true_1_NA.png","6.1396","streamlines_scivis_spiral-zoom_9_512_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","9","512","5.2160","streamlines_ao_spiral-zoom_9_512_NA_1_NA.png","1.7798","streamlines_ao_spiral-zoom_9_512_NA_5_NA.png","0.6448","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_10.png","0.7954","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_5.png","4.7442","streamlines_scivis_spiral-zoom_9_512_false_1_NA.png","1.4740","streamlines_scivis_spiral-zoom_9_512_false_5_NA.png","4.1042","streamlines_scivis_spiral-zoom_9_512_true_1_NA.png","1.4304","streamlines_scivis_spiral-zoom_9_512_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","9","512","4.9574","streamlines_ao_spiral-zoom_9_512_NA_1_NA.png","1.4911","streamlines_ao_spiral-zoom_9_512_NA_5_NA.png","0.5750","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_10.png","0.7751","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_5.png","3.8971","streamlines_scivis_spiral-zoom_9_512_false_1_NA.png","1.0369","streamlines_scivis_spiral-zoom_9_512_false_5_NA.png","3.1912","streamlines_scivis_spiral-zoom_9_512_true_1_NA.png","1.3400","streamlines_scivis_spiral-zoom_9_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","9","512","15.5724","streamlines_ao_spiral-zoom_9_512_NA_1_NA.png","5.1779","streamlines_ao_spiral-zoom_9_512_NA_5_NA.png","1.7764","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_10.png","2.4377","streamlines_pathtracer_spiral-zoom_9_512_NA_NA_5.png","13.6975","streamlines_scivis_spiral-zoom_9_512_false_1_NA.png","4.3954","streamlines_scivis_spiral-zoom_9_512_false_5_NA.png","11.9095","streamlines_scivis_spiral-zoom_9_512_true_1_NA.png","4.2133","streamlines_scivis_spiral-zoom_9_512_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","10","1024","2.2614","streamlines_ao_spiral-zoom_10_1024_NA_1_NA.png","0.7378","streamlines_ao_spiral-zoom_10_1024_NA_5_NA.png","0.3883","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_10.png","0.4612","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_5.png","2.1097","streamlines_scivis_spiral-zoom_10_1024_false_1_NA.png","0.6616","streamlines_scivis_spiral-zoom_10_1024_false_5_NA.png","2.0306","streamlines_scivis_spiral-zoom_10_1024_true_1_NA.png","0.6526","streamlines_scivis_spiral-zoom_10_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","10","1024","6.0979","streamlines_ao_spiral-zoom_10_1024_NA_1_NA.png","2.0064","streamlines_ao_spiral-zoom_10_1024_NA_5_NA.png","1.0067","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_10.png","1.2039","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_5.png","5.7134","streamlines_scivis_spiral-zoom_10_1024_false_1_NA.png","1.8030","streamlines_scivis_spiral-zoom_10_1024_false_5_NA.png","5.4961","streamlines_scivis_spiral-zoom_10_1024_true_1_NA.png","1.7755","streamlines_scivis_spiral-zoom_10_1024_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","10","1024","1.4228","streamlines_ao_spiral-zoom_10_1024_NA_1_NA.png","0.4575","streamlines_ao_spiral-zoom_10_1024_NA_5_NA.png","0.2356","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_10.png","0.2835","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_5.png","1.3171","streamlines_scivis_spiral-zoom_10_1024_false_1_NA.png","0.4189","streamlines_scivis_spiral-zoom_10_1024_false_5_NA.png","1.2793","streamlines_scivis_spiral-zoom_10_1024_true_1_NA.png","0.4057","streamlines_scivis_spiral-zoom_10_1024_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","10","1024","1.2024","streamlines_ao_spiral-zoom_10_1024_NA_1_NA.png","0.4127","streamlines_ao_spiral-zoom_10_1024_NA_5_NA.png","0.2132","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_10.png","0.2519","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_5.png","1.1673","streamlines_scivis_spiral-zoom_10_1024_false_1_NA.png","0.3165","streamlines_scivis_spiral-zoom_10_1024_false_5_NA.png","1.1260","streamlines_scivis_spiral-zoom_10_1024_true_1_NA.png","0.3579","streamlines_scivis_spiral-zoom_10_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","10","1024","4.1165","streamlines_ao_spiral-zoom_10_1024_NA_1_NA.png","1.3420","streamlines_ao_spiral-zoom_10_1024_NA_5_NA.png","0.6871","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_10.png","0.8314","streamlines_pathtracer_spiral-zoom_10_1024_NA_NA_5.png","3.8592","streamlines_scivis_spiral-zoom_10_1024_false_1_NA.png","1.2523","streamlines_scivis_spiral-zoom_10_1024_false_5_NA.png","3.7470","streamlines_scivis_spiral-zoom_10_1024_true_1_NA.png","1.2350","streamlines_scivis_spiral-zoom_10_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","10","2048","0.5659","streamlines_ao_spiral-zoom_10_2048_NA_1_NA.png","0.1847","streamlines_ao_spiral-zoom_10_2048_NA_5_NA.png","0.0971","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_10.png","0.1153","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_5.png","0.5293","streamlines_scivis_spiral-zoom_10_2048_false_1_NA.png","0.1657","streamlines_scivis_spiral-zoom_10_2048_false_5_NA.png","0.5081","streamlines_scivis_spiral-zoom_10_2048_true_1_NA.png","0.1638","streamlines_scivis_spiral-zoom_10_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","10","2048","1.5294","streamlines_ao_spiral-zoom_10_2048_NA_1_NA.png","0.5031","streamlines_ao_spiral-zoom_10_2048_NA_5_NA.png","0.2515","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_10.png","0.3016","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_5.png","1.4308","streamlines_scivis_spiral-zoom_10_2048_false_1_NA.png","0.4521","streamlines_scivis_spiral-zoom_10_2048_false_5_NA.png","1.3834","streamlines_scivis_spiral-zoom_10_2048_true_1_NA.png","0.4465","streamlines_scivis_spiral-zoom_10_2048_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","10","2048","0.3528","streamlines_ao_spiral-zoom_10_2048_NA_1_NA.png","0.1140","streamlines_ao_spiral-zoom_10_2048_NA_5_NA.png","0.0592","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_10.png","0.0702","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_5.png","0.3231","streamlines_scivis_spiral-zoom_10_2048_false_1_NA.png","0.1046","streamlines_scivis_spiral-zoom_10_2048_false_5_NA.png","0.3176","streamlines_scivis_spiral-zoom_10_2048_true_1_NA.png","0.1031","streamlines_scivis_spiral-zoom_10_2048_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","10","2048","0.3186","streamlines_ao_spiral-zoom_10_2048_NA_1_NA.png","0.1038","streamlines_ao_spiral-zoom_10_2048_NA_5_NA.png","0.0539","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_10.png","0.0633","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_5.png","0.2952","streamlines_scivis_spiral-zoom_10_2048_false_1_NA.png","0.0852","streamlines_scivis_spiral-zoom_10_2048_false_5_NA.png","0.2709","streamlines_scivis_spiral-zoom_10_2048_true_1_NA.png","0.0844","streamlines_scivis_spiral-zoom_10_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","10","2048","1.0454","streamlines_ao_spiral-zoom_10_2048_NA_1_NA.png","0.3505","streamlines_ao_spiral-zoom_10_2048_NA_5_NA.png","0.1765","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_10.png","0.2095","streamlines_pathtracer_spiral-zoom_10_2048_NA_NA_5.png","0.9928","streamlines_scivis_spiral-zoom_10_2048_false_1_NA.png","0.3166","streamlines_scivis_spiral-zoom_10_2048_false_5_NA.png","0.9342","streamlines_scivis_spiral-zoom_10_2048_true_1_NA.png","0.3144","streamlines_scivis_spiral-zoom_10_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","10","512","9.0033","streamlines_ao_spiral-zoom_10_512_NA_1_NA.png","2.9234","streamlines_ao_spiral-zoom_10_512_NA_5_NA.png","1.5504","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_10.png","1.8376","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_5.png","8.3715","streamlines_scivis_spiral-zoom_10_512_false_1_NA.png","2.6376","streamlines_scivis_spiral-zoom_10_512_false_5_NA.png","8.0629","streamlines_scivis_spiral-zoom_10_512_true_1_NA.png","2.6036","streamlines_scivis_spiral-zoom_10_512_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","10","512","24.0584","streamlines_ao_spiral-zoom_10_512_NA_1_NA.png","8.0226","streamlines_ao_spiral-zoom_10_512_NA_5_NA.png","3.9864","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_10.png","4.7685","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_5.png","22.4942","streamlines_scivis_spiral-zoom_10_512_false_1_NA.png","7.1570","streamlines_scivis_spiral-zoom_10_512_false_5_NA.png","21.6478","streamlines_scivis_spiral-zoom_10_512_true_1_NA.png","7.0789","streamlines_scivis_spiral-zoom_10_512_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","10","512","5.5032","streamlines_ao_spiral-zoom_10_512_NA_1_NA.png","1.8139","streamlines_ao_spiral-zoom_10_512_NA_5_NA.png","0.9454","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_10.png","1.1329","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_5.png","5.2716","streamlines_scivis_spiral-zoom_10_512_false_1_NA.png","1.6187","streamlines_scivis_spiral-zoom_10_512_false_5_NA.png","5.0113","streamlines_scivis_spiral-zoom_10_512_true_1_NA.png","1.5791","streamlines_scivis_spiral-zoom_10_512_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","10","512","4.5564","streamlines_ao_spiral-zoom_10_512_NA_1_NA.png","1.6442","streamlines_ao_spiral-zoom_10_512_NA_5_NA.png","0.8874","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_10.png","1.0168","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_5.png","4.9756","streamlines_scivis_spiral-zoom_10_512_false_1_NA.png","1.5584","streamlines_scivis_spiral-zoom_10_512_false_5_NA.png","4.3862","streamlines_scivis_spiral-zoom_10_512_true_1_NA.png","1.4461","streamlines_scivis_spiral-zoom_10_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","10","512","16.3018","streamlines_ao_spiral-zoom_10_512_NA_1_NA.png","5.4725","streamlines_ao_spiral-zoom_10_512_NA_5_NA.png","2.7649","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_10.png","3.2763","streamlines_pathtracer_spiral-zoom_10_512_NA_NA_5.png","14.7048","streamlines_scivis_spiral-zoom_10_512_false_1_NA.png","4.8959","streamlines_scivis_spiral-zoom_10_512_false_5_NA.png","14.3046","streamlines_scivis_spiral-zoom_10_512_true_1_NA.png","4.8527","streamlines_scivis_spiral-zoom_10_512_true_5_NA.png"
