"ae","dataset","camera_path","camera_step","pos_x","pos_y","pos_z","view_x","view_y","view_z"
"1","vdb-volume","spiral-zoom","986","-1.08816","-1.66611","-0.314762","0.266926","0.960619","0"
"1","vdb-volume","spiral-zoom","987","-1.10843","-1.64897","-0.328675","0.272558","0.958739","0"
"1","vdb-volume","spiral-zoom","988","-1.12842","-1.63169","-0.34284","0.278148","0.956813","0"
"1","vdb-volume","spiral-zoom","989","-1.14812","-1.61426","-0.357252","0.283695","0.954843","0"
"1","vdb-volume","spiral-zoom","990","-1.16753","-1.59669","-0.371909","0.289198","0.952826","0"
"1","vdb-volume","spiral-zoom","991","-1.18665","-1.57898","-0.386805","0.294655","0.950764","0"
"1","vdb-volume","spiral-zoom","992","-1.20548","-1.56112","-0.401937","0.300066","0.948657","0"
"1","vdb-volume","spiral-zoom","993","-1.22401","-1.54312","-0.417302","0.305429","0.946504","0"
"1","vdb-volume","spiral-zoom","994","-1.24224","-1.52498","-0.432894","0.310743","0.944305","0"
"1","vdb-volume","spiral-zoom","995","-1.26016","-1.50671","-0.448709","0.316007","0.942061","0"
"1","vdb-volume","spiral-zoom","996","-1.27778","-1.48829","-0.464745","0.32122","0.93977","0"
"1","vdb-volume","spiral-zoom","997","-1.29508","-1.46974","-0.480995","0.326381","0.937433","0"
"1","vdb-volume","spiral-zoom","998","-1.31207","-1.45105","-0.497457","0.331488","0.935051","0"
"1","vdb-volume","spiral-zoom","999","-1.32875","-1.43222","-0.514126","0.336541","0.932622","0"
"1","vdb-volume","spiral-zoom","1000","-1.34511","-1.41326","-0.530997","0.341538","0.930147","0"
