"ae","dataset","camera_path","camera_step","pos_x","pos_y","view_x","view_y"
"1","vdb-volume","spiral-zoom","645","0.2975","-0.346242","-0.032687","0.040882"
"1","vdb-volume","spiral-zoom","646","0.295318","-0.347823","-0.03244","0.041073"
"1","vdb-volume","spiral-zoom","647","0.293134","-0.34938","-0.032192","0.041262"
"1","vdb-volume","spiral-zoom","648","0.290948","-0.350912","-0.031944","0.041448"
"1","vdb-volume","spiral-zoom","649","0.28876","-0.35242","-0.031696","0.041632"
"1","vdb-volume","spiral-zoom","650","0.28657","-0.353904","-0.031447","0.041814"
"1","vdb-volume","spiral-zoom","651","0.284378","-0.355363","-0.031198","0.041994"
"1","vdb-volume","spiral-zoom","652","0.282184","-0.356798","-0.03095","0.042171"
"1","vdb-volume","spiral-zoom","653","0.279987","-0.358209","-0.030701","0.042346"
"1","vdb-volume","spiral-zoom","654","0.27779","-0.359594","-0.030451","0.042519"
"1","vdb-volume","spiral-zoom","655","0.27559","-0.360955","-0.030202","0.04269"
"1","vdb-volume","spiral-zoom","656","0.273389","-0.362291","-0.029953","0.042859"
"1","vdb-volume","spiral-zoom","657","0.271186","-0.363601","-0.029703","0.043025"
"1","vdb-volume","spiral-zoom","658","0.268982","-0.364887","-0.029453","0.043189"
"1","vdb-volume","spiral-zoom","659","0.266775","-0.366147","-0.029203","0.043351"
"1","vdb-volume","spiral-zoom","660","0.264567","-0.367382","-0.028954","0.04351"
"1","vdb-volume","spiral-zoom","661","0.262357","-0.368592","-0.028704","0.043668"
"1","vdb-volume","spiral-zoom","662","0.260146","-0.369776","-0.028453","0.043823"
"1","vdb-volume","spiral-zoom","663","0.257934","-0.370934","-0.028203","0.043976"
"1","vdb-volume","spiral-zoom","664","0.25572","-0.372067","-0.027953","0.044127"
"1","vdb-volume","spiral-zoom","665","0.253505","-0.373175","-0.027703","0.044275"
"1","vdb-volume","spiral-zoom","666","0.251288","-0.374256","-0.027453","0.044422"
"1","vdb-volume","spiral-zoom","667","0.24907","-0.375312","-0.027202","0.044566"
"1","vdb-volume","spiral-zoom","668","0.246851","-0.376342","-0.026952","0.044708"
"1","vdb-volume","spiral-zoom","669","0.244631","-0.377345","-0.026702","0.044848"
"1","vdb-volume","spiral-zoom","670","0.242409","-0.378323","-0.026451","0.044986"
"1","vdb-volume","spiral-zoom","671","0.240187","-0.379274","-0.026201","0.045122"
"1","vdb-volume","spiral-zoom","672","0.237963","-0.3802","-0.02595","0.045255"
"1","vdb-volume","spiral-zoom","673","0.235739","-0.381098","-0.0257","0.045386"
"1","vdb-volume","spiral-zoom","674","0.233514","-0.381972","-0.025449","0.045516"
"1","vdb-volume","spiral-zoom","675","0.231287","-0.382819","-0.025199","0.045643"
"1","vdb-volume","spiral-zoom","676","0.22906","-0.383638","-0.024949","0.045768"
"1","vdb-volume","spiral-zoom","677","0.226832","-0.384432","-0.024698","0.045891"
"1","vdb-volume","spiral-zoom","678","0.224604","-0.3852","-0.024448","0.046011"
"1","vdb-volume","spiral-zoom","679","0.222375","-0.38594","-0.024197","0.04613"
"1","vdb-volume","spiral-zoom","680","0.220145","-0.386655","-0.023947","0.046247"
"1","vdb-volume","spiral-zoom","681","0.217914","-0.387343","-0.023697","0.046361"
"1","vdb-volume","spiral-zoom","682","0.215684","-0.388004","-0.023446","0.046474"
"1","vdb-volume","spiral-zoom","683","0.213453","-0.388638","-0.023196","0.046584"
"1","vdb-volume","spiral-zoom","684","0.211221","-0.389247","-0.022946","0.046692"
"1","vdb-volume","spiral-zoom","685","0.208989","-0.389828","-0.022695","0.046799"
"1","vdb-volume","spiral-zoom","686","0.206757","-0.390383","-0.022445","0.046903"
"1","vdb-volume","spiral-zoom","687","0.204524","-0.390911","-0.022195","0.047005"
"1","vdb-volume","spiral-zoom","688","0.202292","-0.391413","-0.021945","0.047105"
"1","vdb-volume","spiral-zoom","689","0.200059","-0.391888","-0.021695","0.047203"
"1","vdb-volume","spiral-zoom","690","0.197827","-0.392336","-0.021444","0.047299"
"1","vdb-volume","spiral-zoom","691","0.195594","-0.392757","-0.021194","0.047393"
"1","vdb-volume","spiral-zoom","692","0.193362","-0.393152","-0.020944","0.047485"
"1","vdb-volume","spiral-zoom","693","0.191129","-0.39352","-0.020694","0.047576"
"1","vdb-volume","spiral-zoom","694","0.188898","-0.393862","-0.020444","0.047664"
"1","vdb-volume","spiral-zoom","695","0.186666","-0.394177","-0.020194","0.04775"
"1","vdb-volume","spiral-zoom","696","0.184435","-0.394464","-0.019944","0.047834"
"1","vdb-volume","spiral-zoom","697","0.182204","-0.394726","-0.019694","0.047916"
"1","vdb-volume","spiral-zoom","698","0.179973","-0.39496","-0.019444","0.047996"
"1","vdb-volume","spiral-zoom","699","0.177744","-0.395169","-0.019194","0.048074"
"1","vdb-volume","spiral-zoom","700","0.175514","-0.39535","-0.018944","0.04815"
"1","vdb-volume","spiral-zoom","701","0.173286","-0.395506","-0.018694","0.048224"
"1","vdb-volume","spiral-zoom","702","0.171058","-0.395634","-0.018444","0.048296"
"1","vdb-volume","spiral-zoom","703","0.168832","-0.395737","-0.018194","0.048366"
"1","vdb-volume","spiral-zoom","704","0.166606","-0.395812","-0.017945","0.048435"
"1","vdb-volume","spiral-zoom","705","0.164381","-0.395861","-0.017695","0.048501"
"1","vdb-volume","spiral-zoom","706","0.162157","-0.395884","-0.017445","0.048565"
"1","vdb-volume","spiral-zoom","707","0.159934","-0.395881","-0.017195","0.048628"
"1","vdb-volume","spiral-zoom","708","0.157712","-0.395851","-0.016945","0.048688"
"1","vdb-volume","spiral-zoom","709","0.155492","-0.395795","-0.016695","0.048747"
"1","vdb-volume","spiral-zoom","710","0.153273","-0.395713","-0.016445","0.048803"
"1","vdb-volume","spiral-zoom","711","0.151055","-0.395604","-0.016195","0.048858"
"1","vdb-volume","spiral-zoom","712","0.148839","-0.39547","-0.015945","0.048911"
"1","vdb-volume","spiral-zoom","713","0.146625","-0.39531","-0.015695","0.048961"
"1","vdb-volume","spiral-zoom","714","0.144412","-0.395124","-0.015444","0.04901"
"1","vdb-volume","spiral-zoom","715","0.1422","-0.394912","-0.015194","0.049057"
"1","vdb-volume","spiral-zoom","716","0.139991","-0.394674","-0.014944","0.049102"
"1","vdb-volume","spiral-zoom","717","0.137783","-0.39441","-0.014694","0.049145"
"1","vdb-volume","spiral-zoom","718","0.135577","-0.39412","-0.014444","0.049186"
"1","vdb-volume","spiral-zoom","719","0.133374","-0.393806","-0.014193","0.049226"
"1","vdb-volume","spiral-zoom","720","0.131172","-0.393465","-0.013943","0.049263"
"1","vdb-volume","spiral-zoom","721","0.128973","-0.393099","-0.013692","0.049298"
"1","vdb-volume","spiral-zoom","722","0.126776","-0.392708","-0.013442","0.049332"
"1","vdb-volume","spiral-zoom","723","0.12458","-0.392291","-0.013191","0.049363"
"1","vdb-volume","spiral-zoom","724","0.122388","-0.39185","-0.01294","0.049393"
"1","vdb-volume","spiral-zoom","725","0.120198","-0.391383","-0.01269","0.049421"
"1","vdb-volume","spiral-zoom","726","0.11801","-0.390892","-0.012439","0.049447"
"1","vdb-volume","spiral-zoom","727","0.115825","-0.390375","-0.012188","0.04947"
"1","vdb-volume","spiral-zoom","728","0.113643","-0.389833","-0.011937","0.049492"
"1","vdb-volume","spiral-zoom","729","0.111464","-0.389267","-0.011686","0.049512"
"1","vdb-volume","spiral-zoom","730","0.109287","-0.388677","-0.011434","0.04953"
"1","vdb-volume","spiral-zoom","731","0.107114","-0.388062","-0.011183","0.049547"
"1","vdb-volume","spiral-zoom","732","0.104943","-0.387423","-0.010932","0.049561"
"1","vdb-volume","spiral-zoom","733","0.102776","-0.386759","-0.01068","0.049573"
"1","vdb-volume","spiral-zoom","734","0.100612","-0.386072","-0.010428","0.049584"
"1","vdb-volume","spiral-zoom","735","0.098451","-0.38536","-0.010177","0.049592"
"1","vdb-volume","spiral-zoom","736","0.096294","-0.384624","-0.009925","0.049599"
"1","vdb-volume","spiral-zoom","737","0.09414","-0.383865","-0.009673","0.049603"
"1","vdb-volume","spiral-zoom","738","0.091989","-0.383083","-0.00942","0.049606"
"1","vdb-volume","spiral-zoom","739","0.089842","-0.382276","-0.009168","0.049606"
"1","vdb-volume","spiral-zoom","740","0.087699","-0.381447","-0.008916","0.049605"
"1","vdb-volume","spiral-zoom","741","0.08556","-0.380594","-0.008663","0.049602"
"1","vdb-volume","spiral-zoom","742","0.083425","-0.379718","-0.00841","0.049597"
"1","vdb-volume","spiral-zoom","743","0.081293","-0.378819","-0.008158","0.04959"
"1","vdb-volume","spiral-zoom","744","0.079166","-0.377898","-0.007904","0.049581"
"1","vdb-volume","spiral-zoom","745","0.077043","-0.376954","-0.007651","0.04957"
"1","vdb-volume","spiral-zoom","746","0.074924","-0.375987","-0.007398","0.049557"
"1","vdb-volume","spiral-zoom","747","0.072809","-0.374998","-0.007145","0.049542"
"1","vdb-volume","spiral-zoom","748","0.070699","-0.373987","-0.006891","0.049525"
"1","vdb-volume","spiral-zoom","749","0.068594","-0.372954","-0.006637","0.049506"
"1","vdb-volume","spiral-zoom","750","0.066492","-0.371898","-0.006383","0.049485"
"1","vdb-volume","spiral-zoom","751","0.064396","-0.370822","-0.006129","0.049462"
"1","vdb-volume","spiral-zoom","752","0.062305","-0.369723","-0.005875","0.049437"
"1","vdb-volume","spiral-zoom","753","0.060218","-0.368604","-0.00562","0.04941"
"1","vdb-volume","spiral-zoom","754","0.058136","-0.367463","-0.005366","0.049381"
"1","vdb-volume","spiral-zoom","755","0.05606","-0.366301","-0.005111","0.04935"
"1","vdb-volume","spiral-zoom","756","0.053988","-0.365119","-0.004856","0.049317"
"1","vdb-volume","spiral-zoom","757","0.051922","-0.363915","-0.004601","0.049282"
"1","vdb-volume","spiral-zoom","758","0.049861","-0.362691","-0.004346","0.049245"
"1","vdb-volume","spiral-zoom","759","0.047806","-0.361447","-0.00409","0.049206"
"1","vdb-volume","spiral-zoom","760","0.045756","-0.360183","-0.003835","0.049165"
"1","vdb-volume","spiral-zoom","761","0.043711","-0.358899","-0.003579","0.049122"
"1","vdb-volume","spiral-zoom","762","0.041673","-0.357594","-0.003323","0.049076"
"1","vdb-volume","spiral-zoom","763","0.03964","-0.356271","-0.003067","0.049029"
"1","vdb-volume","spiral-zoom","764","0.037613","-0.354928","-0.002811","0.04898"
"1","vdb-volume","spiral-zoom","765","0.035592","-0.353565","-0.002555","0.048928"
"1","vdb-volume","spiral-zoom","766","0.033577","-0.352184","-0.002298","0.048875"
"1","vdb-volume","spiral-zoom","767","0.031568","-0.350784","-0.002042","0.048819"
"1","vdb-volume","spiral-zoom","768","0.029566","-0.349365","-0.001785","0.048762"
"1","vdb-volume","spiral-zoom","769","0.02757","-0.347928","-0.001528","0.048702"
"1","vdb-volume","spiral-zoom","770","0.025581","-0.346472","-0.001271","0.04864"
"1","vdb-volume","spiral-zoom","771","0.023597","-0.344999","-0.001014","0.048576"
"1","vdb-volume","spiral-zoom","772","0.021622","-0.343508","-0.000756","0.04851"
"1","vdb-volume","spiral-zoom","773","0.019652","-0.341999","-0.000499","0.048442"
"1","vdb-volume","spiral-zoom","774","0.017689","-0.340473","-0.000241","0.048371"
"1","vdb-volume","spiral-zoom","775","0.015734","-0.338929","0.000016","0.048299"
"1","vdb-volume","spiral-zoom","776","0.013785","-0.337369","0.000274","0.048224"
"1","vdb-volume","spiral-zoom","777","0.011844","-0.335793","0.000532","0.048148"
"1","vdb-volume","spiral-zoom","778","0.009909","-0.334199","0.00079","0.048069"
"1","vdb-volume","spiral-zoom","779","0.007982","-0.332589","0.001047","0.047988"
"1","vdb-volume","spiral-zoom","780","0.006063","-0.330963","0.001306","0.047904"
"1","vdb-volume","spiral-zoom","781","0.004151","-0.329322","0.001564","0.047819"
"1","vdb-volume","spiral-zoom","782","0.002247","-0.327665","0.001822","0.047732"
"1","vdb-volume","spiral-zoom","783","0.00035","-0.325992","0.00208","0.047642"
"1","vdb-volume","spiral-zoom","784","-0.001539","-0.324304","0.002338","0.04755"
"1","vdb-volume","spiral-zoom","785","-0.003419","-0.322601","0.002596","0.047456"
"1","vdb-volume","spiral-zoom","786","-0.005292","-0.320883","0.002855","0.04736"
"1","vdb-volume","spiral-zoom","787","-0.007157","-0.319152","0.003113","0.047261"
"1","vdb-volume","spiral-zoom","788","-0.009013","-0.317405","0.003371","0.047161"
"1","vdb-volume","spiral-zoom","789","-0.010861","-0.315646","0.003629","0.047058"
"1","vdb-volume","spiral-zoom","790","-0.012701","-0.313871","0.003887","0.046953"
"1","vdb-volume","spiral-zoom","791","-0.014532","-0.312084","0.004145","0.046846"
"1","vdb-volume","spiral-zoom","792","-0.016355","-0.310283","0.004403","0.046736"
"1","vdb-volume","spiral-zoom","793","-0.018169","-0.308469","0.004661","0.046625"
"1","vdb-volume","spiral-zoom","794","-0.019973","-0.306643","0.004919","0.046511"
"1","vdb-volume","spiral-zoom","795","-0.02177","-0.304804","0.005177","0.046395"
"1","vdb-volume","spiral-zoom","796","-0.023557","-0.302952","0.005434","0.046276"
"1","vdb-volume","spiral-zoom","797","-0.025335","-0.301089","0.005692","0.046156"
"1","vdb-volume","spiral-zoom","798","-0.027104","-0.299214","0.005949","0.046033"
"1","vdb-volume","spiral-zoom","799","-0.028863","-0.297327","0.006206","0.045908"
"1","vdb-volume","spiral-zoom","800","-0.030613","-0.295429","0.006463","0.045781"
"1","vdb-volume","spiral-zoom","801","-0.032354","-0.29352","0.00672","0.045652"
"1","vdb-volume","spiral-zoom","802","-0.034085","-0.2916","0.006976","0.045521"
"1","vdb-volume","spiral-zoom","803","-0.035806","-0.28967","0.007232","0.045387"
"1","vdb-volume","spiral-zoom","804","-0.037517","-0.287729","0.007488","0.045251"
"1","vdb-volume","spiral-zoom","805","-0.039219","-0.285779","0.007744","0.045113"
"1","vdb-volume","spiral-zoom","806","-0.04091","-0.283818","0.007999","0.044973"
"1","vdb-volume","spiral-zoom","807","-0.042592","-0.281848","0.008254","0.04483"
"1","vdb-volume","spiral-zoom","808","-0.044263","-0.279869","0.008509","0.044685"
"1","vdb-volume","spiral-zoom","809","-0.045924","-0.277881","0.008763","0.044538"
"1","vdb-volume","spiral-zoom","810","-0.047575","-0.275884","0.009017","0.044389"
"1","vdb-volume","spiral-zoom","811","-0.049215","-0.273879","0.00927","0.044238"
"1","vdb-volume","spiral-zoom","812","-0.050844","-0.271865","0.012194","0.039573"
"1","vdb-volume","spiral-zoom","813","-0.052463","-0.269844","0.012464","0.03938"
"1","vdb-volume","spiral-zoom","814","-0.054071","-0.267815","0.012734","0.039184"
"1","vdb-volume","spiral-zoom","815","-0.055668","-0.265779","0.013003","0.038986"
"1","vdb-volume","spiral-zoom","816","-0.057255","-0.263736","0.013271","0.038785"
"1","vdb-volume","spiral-zoom","817","-0.05883","-0.261686","0.013539","0.038583"
"1","vdb-volume","spiral-zoom","818","-0.060394","-0.259628","0.013805","0.038377"
"1","vdb-volume","spiral-zoom","819","-0.061946","-0.257566","0.014071","0.03817"
"1","vdb-volume","spiral-zoom","820","-0.063488","-0.255496","0.014335","0.03796"
"1","vdb-volume","spiral-zoom","821","-0.065018","-0.253421","0.014599","0.037748"
"1","vdb-volume","spiral-zoom","822","-0.066536","-0.251342","0.014861","0.037533"
"1","vdb-volume","spiral-zoom","823","-0.068043","-0.249256","0.015123","0.037317"
"1","vdb-volume","spiral-zoom","824","-0.069538","-0.247165","0.015383","0.037098"
"1","vdb-volume","spiral-zoom","825","-0.071021","-0.24507","0.015642","0.036877"
"1","vdb-volume","spiral-zoom","826","-0.072492","-0.242971","0.0159","0.036654"
"1","vdb-volume","spiral-zoom","827","-0.073952","-0.240867","0.016157","0.036429"
"1","vdb-volume","spiral-zoom","828","-0.075399","-0.238759","0.016413","0.036202"
"1","vdb-volume","spiral-zoom","829","-0.076834","-0.236648","0.016667","0.035972"
"1","vdb-volume","spiral-zoom","830","-0.078257","-0.234534","0.016921","0.035741"
"1","vdb-volume","spiral-zoom","831","-0.079666","-0.232417","0.017172","0.035508"
"1","vdb-volume","spiral-zoom","832","-0.081065","-0.230297","0.017423","0.035273"
"1","vdb-volume","spiral-zoom","833","-0.08245","-0.228174","0.017672","0.035036"
"1","vdb-volume","spiral-zoom","834","-0.083822","-0.226049","0.017919","0.034797"
"1","vdb-volume","spiral-zoom","835","-0.085182","-0.223923","0.018165","0.034556"
"1","vdb-volume","spiral-zoom","836","-0.086529","-0.221794","0.01841","0.034313"
"1","vdb-volume","spiral-zoom","837","-0.087863","-0.219665","0.018653","0.034069"
"1","vdb-volume","spiral-zoom","838","-0.089184","-0.217534","0.018894","0.033823"
"1","vdb-volume","spiral-zoom","839","-0.090492","-0.215402","0.019134","0.033575"
"1","vdb-volume","spiral-zoom","840","-0.091787","-0.21327","0.019372","0.033326"
"1","vdb-volume","spiral-zoom","841","-0.093068","-0.211138","0.019609","0.033075"
"1","vdb-volume","spiral-zoom","842","-0.094336","-0.209006","0.019844","0.032822"
"1","vdb-volume","spiral-zoom","843","-0.095591","-0.206873","0.020077","0.032568"
"1","vdb-volume","spiral-zoom","844","-0.096832","-0.204742","0.020308","0.032313"
"1","vdb-volume","spiral-zoom","845","-0.098059","-0.202611","0.020537","0.032056"
"1","vdb-volume","spiral-zoom","846","-0.099273","-0.200481","0.020765","0.031797"
"1","vdb-volume","spiral-zoom","847","-0.100473","-0.198353","0.02099","0.031537"
"1","vdb-volume","spiral-zoom","848","-0.101659","-0.196227","0.021214","0.031276"
"1","vdb-volume","spiral-zoom","849","-0.102831","-0.194102","0.021436","0.031014"
"1","vdb-volume","spiral-zoom","850","-0.103989","-0.19198","0.021656","0.030751"
"1","vdb-volume","spiral-zoom","851","-0.105133","-0.18986","0.021873","0.030486"
"1","vdb-volume","spiral-zoom","852","-0.106263","-0.187743","0.022089","0.030221"
"1","vdb-volume","spiral-zoom","853","-0.107378","-0.185629","0.022303","0.029954"
"1","vdb-volume","spiral-zoom","854","-0.108479","-0.183518","0.022514","0.029686"
"1","vdb-volume","spiral-zoom","855","-0.109565","-0.18141","0.022723","0.029418"
"1","vdb-volume","spiral-zoom","856","-0.110637","-0.179307","0.022931","0.029148"
"1","vdb-volume","spiral-zoom","857","-0.111695","-0.177207","0.023136","0.028878"
"1","vdb-volume","spiral-zoom","858","-0.112738","-0.175112","0.023338","0.028607"
"1","vdb-volume","spiral-zoom","859","-0.113765","-0.173022","0.023539","0.028335"
"1","vdb-volume","spiral-zoom","860","-0.114778","-0.170937","0.023737","0.028063"
"1","vdb-volume","spiral-zoom","861","-0.115776","-0.168856","0.023933","0.02779"
"1","vdb-volume","spiral-zoom","862","-0.116759","-0.166781","0.024126","0.027516"
"1","vdb-volume","spiral-zoom","863","-0.117727","-0.164712","0.024317","0.027242"
"1","vdb-volume","spiral-zoom","864","-0.11868","-0.162648","0.024506","0.026967"
"1","vdb-volume","spiral-zoom","865","-0.119618","-0.160591","0.024692","0.026692"
"1","vdb-volume","spiral-zoom","866","-0.12054","-0.15854","0.024876","0.026417"
"1","vdb-volume","spiral-zoom","867","-0.121447","-0.156497","0.025058","0.026141"
"1","vdb-volume","spiral-zoom","868","-0.122339","-0.154459","0.025236","0.025865"
"1","vdb-volume","spiral-zoom","869","-0.123215","-0.15243","0.025413","0.025589"
"1","vdb-volume","spiral-zoom","870","-0.124075","-0.150408","0.025587","0.025313"
"1","vdb-volume","spiral-zoom","871","-0.12492","-0.148393","0.025758","0.025037"
"1","vdb-volume","spiral-zoom","872","-0.125749","-0.146386","0.025927","0.024761"
"1","vdb-volume","spiral-zoom","873","-0.126562","-0.144388","0.026093","0.024485"
"1","vdb-volume","spiral-zoom","874","-0.12736","-0.142398","0.026256","0.024209"
"1","vdb-volume","spiral-zoom","875","-0.128141","-0.140417","0.026417","0.023933"
"1","vdb-volume","spiral-zoom","876","-0.128907","-0.138445","0.026575","0.023657"
"1","vdb-volume","spiral-zoom","877","-0.129656","-0.136482","0.026731","0.023382"
"1","vdb-volume","spiral-zoom","878","-0.13039","-0.134528","0.026884","0.023107"
"1","vdb-volume","spiral-zoom","879","-0.131107","-0.132584","0.027034","0.022832"
"1","vdb-volume","spiral-zoom","880","-0.131808","-0.130651","0.027182","0.022558"
"1","vdb-volume","spiral-zoom","881","-0.132493","-0.128727","0.027326","0.022284"
"1","vdb-volume","spiral-zoom","882","-0.133161","-0.126814","0.027468","0.022011"
"1","vdb-volume","spiral-zoom","883","-0.133813","-0.124911","0.027608","0.021738"
"1","vdb-volume","spiral-zoom","884","-0.134449","-0.12302","0.027744","0.021466"
"1","vdb-volume","spiral-zoom","885","-0.135068","-0.121139","0.027878","0.021195"
"1","vdb-volume","spiral-zoom","886","-0.135671","-0.11927","0.028009","0.020925"
"1","vdb-volume","spiral-zoom","887","-0.136257","-0.117412","0.028137","0.020655"
"1","vdb-volume","spiral-zoom","888","-0.136826","-0.115566","0.028263","0.020387"
"1","vdb-volume","spiral-zoom","889","-0.137379","-0.113733","0.028385","0.020119"
"1","vdb-volume","spiral-zoom","890","-0.137914","-0.111911","0.028505","0.019852"
"1","vdb-volume","spiral-zoom","891","-0.138433","-0.110102","0.028622","0.019586"
"1","vdb-volume","spiral-zoom","892","-0.138935","-0.108305","0.028736","0.019322"
"1","vdb-volume","spiral-zoom","893","-0.13942","-0.106522","0.028847","0.019058"
"1","vdb-volume","spiral-zoom","894","-0.139888","-0.104751","0.028956","0.018796"
"1","vdb-volume","spiral-zoom","895","-0.14034","-0.102994","0.029061","0.018535"
"1","vdb-volume","spiral-zoom","896","-0.140774","-0.101251","0.029164","0.018275"
"1","vdb-volume","spiral-zoom","897","-0.141191","-0.099521","0.029264","0.018016"
"1","vdb-volume","spiral-zoom","898","-0.141591","-0.097805","0.029361","0.017759"
"1","vdb-volume","spiral-zoom","899","-0.141973","-0.096103","0.029455","0.017503"
"1","vdb-volume","spiral-zoom","900","-0.142339","-0.094416","0.029546","0.017249"
"1","vdb-volume","spiral-zoom","901","-0.142688","-0.092743","0.029635","0.016996"
"1","vdb-volume","spiral-zoom","902","-0.143018","-0.091084","0.02972","0.016745"
"1","vdb-volume","spiral-zoom","903","-0.143332","-0.089441","0.029803","0.016495"
"1","vdb-volume","spiral-zoom","904","-0.143628","-0.087813","0.029883","0.016247"
"1","vdb-volume","spiral-zoom","905","-0.143907","-0.0862","0.02996","0.016001"
"1","vdb-volume","spiral-zoom","906","-0.144168","-0.084603","0.030034","0.015756"
"1","vdb-volume","spiral-zoom","907","-0.144413","-0.083021","0.030105","0.015514"
"1","vdb-volume","spiral-zoom","908","-0.144639","-0.081455","0.030174","0.015272"
"1","vdb-volume","spiral-zoom","909","-0.144849","-0.079905","0.030239","0.015033"
"1","vdb-volume","spiral-zoom","910","-0.145039","-0.078372","0.030302","0.014796"
"1","vdb-volume","spiral-zoom","911","-0.145214","-0.076854","0.030361","0.014561"
"1","vdb-volume","spiral-zoom","912","-0.14537","-0.075353","0.030418","0.014327"
"1","vdb-volume","spiral-zoom","913","-0.145508","-0.073869","0.030472","0.014096"
"1","vdb-volume","spiral-zoom","914","-0.145629","-0.072402","0.030524","0.013866"
"1","vdb-volume","spiral-zoom","915","-0.145733","-0.070952","0.030572","0.013639"
"1","vdb-volume","spiral-zoom","916","-0.145819","-0.069519","0.030617","0.013414"
"1","vdb-volume","spiral-zoom","917","-0.145887","-0.068103","0.03066","0.013191"
"1","vdb-volume","spiral-zoom","918","-0.145937","-0.066705","0.0307","0.01297"
"1","vdb-volume","spiral-zoom","919","-0.14597","-0.065324","0.030737","0.012751"
"1","vdb-volume","spiral-zoom","920","-0.145984","-0.063961","0.030771","0.012535"
"1","vdb-volume","spiral-zoom","921","-0.145982","-0.062616","0.030802","0.01232"
"1","vdb-volume","spiral-zoom","922","-0.145961","-0.061289","0.030831","0.012108"
"1","vdb-volume","spiral-zoom","923","-0.145922","-0.05998","0.030856","0.011899"
"1","vdb-volume","spiral-zoom","924","-0.145866","-0.05869","0.030879","0.011692"
"1","vdb-volume","spiral-zoom","925","-0.145792","-0.057418","0.030899","0.011487"
"1","vdb-volume","spiral-zoom","926","-0.1457","-0.056164","0.030916","0.011284"
"1","vdb-volume","spiral-zoom","927","-0.145591","-0.05493","0.03093","0.011084"
"1","vdb-volume","spiral-zoom","928","-0.145463","-0.053713","0.030942","0.010886"
"1","vdb-volume","spiral-zoom","929","-0.145318","-0.052516","0.030951","0.010691"
"1","vdb-volume","spiral-zoom","930","-0.145155","-0.051339","0.030957","0.010499"
"1","vdb-volume","spiral-zoom","931","-0.144974","-0.05018","0.03096","0.010309"
"1","vdb-volume","spiral-zoom","932","-0.144775","-0.04904","0.03096","0.010121"
"1","vdb-volume","spiral-zoom","933","-0.144559","-0.04792","0.030958","0.009936"
"1","vdb-volume","spiral-zoom","934","-0.144324","-0.046819","0.030952","0.009754"
"1","vdb-volume","spiral-zoom","935","-0.144072","-0.045738","0.030944","0.009574"
"1","vdb-volume","spiral-zoom","936","-0.143803","-0.044676","0.030933","0.009397"
"1","vdb-volume","spiral-zoom","937","-0.143515","-0.043634","0.03092","0.009223"
"1","vdb-volume","spiral-zoom","938","-0.143209","-0.042612","0.030903","0.009051"
"1","vdb-volume","spiral-zoom","939","-0.142887","-0.04161","0.030884","0.008882"
"1","vdb-volume","spiral-zoom","940","-0.142546","-0.040628","0.030862","0.008715"
"1","vdb-volume","spiral-zoom","941","-0.142187","-0.039666","0.030837","0.008552"
"1","vdb-volume","spiral-zoom","942","-0.14181","-0.038724","0.03081","0.008391"
"1","vdb-volume","spiral-zoom","943","-0.141416","-0.037802","0.03078","0.008233"
"1","vdb-volume","spiral-zoom","944","-0.141005","-0.036901","0.030747","0.008078"
"1","vdb-volume","spiral-zoom","945","-0.140575","-0.036019","0.030711","0.007925"
"1","vdb-volume","spiral-zoom","946","-0.140129","-0.035159","0.030672","0.007775"
"1","vdb-volume","spiral-zoom","947","-0.139665","-0.034318","0.030631","0.007629"
"1","vdb-volume","spiral-zoom","948","-0.139182","-0.033498","0.030586","0.007485"
"1","vdb-volume","spiral-zoom","949","-0.138683","-0.032699","0.03054","0.007343"
"1","vdb-volume","spiral-zoom","950","-0.138166","-0.03192","0.03049","0.007205"
"1","vdb-volume","spiral-zoom","951","-0.137632","-0.031162","0.030437","0.00707"
"1","vdb-volume","spiral-zoom","952","-0.13708","-0.030425","0.030382","0.006937"
"1","vdb-volume","spiral-zoom","953","-0.13651","-0.029707","0.030324","0.006808"
"1","vdb-volume","spiral-zoom","954","-0.135923","-0.029011","0.030263","0.006681"
"1","vdb-volume","spiral-zoom","955","-0.135319","-0.028336","0.0302","0.006557"
"1","vdb-volume","spiral-zoom","956","-0.134698","-0.027681","0.030133","0.006437"
"1","vdb-volume","spiral-zoom","957","-0.134059","-0.027047","0.030064","0.006319"
"1","vdb-volume","spiral-zoom","958","-0.133403","-0.026434","0.029992","0.006204"
"1","vdb-volume","spiral-zoom","959","-0.132731","-0.025841","0.029917","0.006092"
"1","vdb-volume","spiral-zoom","960","-0.132041","-0.025269","0.029839","0.005983"
"1","vdb-volume","spiral-zoom","961","-0.131333","-0.024719","0.029759","0.005877"
"1","vdb-volume","spiral-zoom","962","-0.130609","-0.024188","0.029676","0.005774"
"1","vdb-volume","spiral-zoom","963","-0.129869","-0.023679","0.02959","0.005674"
"1","vdb-volume","spiral-zoom","964","-0.12911","-0.02319","0.029501","0.005577"
"1","vdb-volume","spiral-zoom","965","-0.128336","-0.022722","0.029409","0.005483"
"1","vdb-volume","spiral-zoom","966","-0.127544","-0.022275","0.029314","0.005392"
"1","vdb-volume","spiral-zoom","967","-0.126736","-0.021849","0.029217","0.005305"
"1","vdb-volume","spiral-zoom","968","-0.125911","-0.021443","0.029117","0.00522"
