"device","dataset","camera_path","camera_step","viewport","ao-NA-1-NA","img ao-NA-1-NA","ao-NA-5-NA","img ao-NA-5-NA","pathtracer-NA-NA-10","img pathtracer-NA-NA-10","pathtracer-NA-NA-5","img pathtracer-NA-NA-5","scivis-false-1-NA","img scivis-false-1-NA","scivis-false-5-NA","img scivis-false-5-NA","scivis-true-1-NA","img scivis-true-1-NA","scivis-true-5-NA","img scivis-true-5-NA"
"Intel Core i5-7500","vdb-volume","orbit-y","2","512","57.8118","vdb-volume_ao_orbit-y_2_512_NA_1_NA.png","53.1330","vdb-volume_ao_orbit-y_2_512_NA_5_NA.png","5.8515","vdb-volume_pathtracer_orbit-y_2_512_NA_NA_10.png","6.6242","vdb-volume_pathtracer_orbit-y_2_512_NA_NA_5.png","58.7209","vdb-volume_scivis_orbit-y_2_512_false_1_NA.png","54.0842","vdb-volume_scivis_orbit-y_2_512_false_5_NA.png","44.5385","vdb-volume_scivis_orbit-y_2_512_true_1_NA.png","43.4953","vdb-volume_scivis_orbit-y_2_512_true_5_NA.png"
"Intel Core i7-8565U","vdb-volume","orbit-y","2","512","54.2841","vdb-volume_ao_orbit-y_2_512_NA_1_NA.png","51.9418","vdb-volume_ao_orbit-y_2_512_NA_5_NA.png","5.9607","vdb-volume_pathtracer_orbit-y_2_512_NA_NA_10.png","6.4805","vdb-volume_pathtracer_orbit-y_2_512_NA_NA_5.png","55.0064","vdb-volume_scivis_orbit-y_2_512_false_1_NA.png","52.3588","vdb-volume_scivis_orbit-y_2_512_false_5_NA.png","43.7315","vdb-volume_scivis_orbit-y_2_512_true_1_NA.png","41.8407","vdb-volume_scivis_orbit-y_2_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","vdb-volume","orbit-y","2","512","162.4334","vdb-volume_ao_orbit-y_2_512_NA_1_NA.png","149.9444","vdb-volume_ao_orbit-y_2_512_NA_5_NA.png","16.9400","vdb-volume_pathtracer_orbit-y_2_512_NA_NA_10.png","19.0074","vdb-volume_pathtracer_orbit-y_2_512_NA_NA_5.png","165.7328","vdb-volume_scivis_orbit-y_2_512_false_1_NA.png","165.2131","vdb-volume_scivis_orbit-y_2_512_false_5_NA.png","126.2365","vdb-volume_scivis_orbit-y_2_512_true_1_NA.png","126.4656","vdb-volume_scivis_orbit-y_2_512_true_5_NA.png"
"AMD Ryzen 7 1800X","vdb-volume","orbit-y","3","1024","22.4128","vdb-volume_ao_orbit-y_3_1024_NA_1_NA.png","20.0684","vdb-volume_ao_orbit-y_3_1024_NA_5_NA.png","2.3204","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_10.png","2.6087","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_5.png","22.9135","vdb-volume_scivis_orbit-y_3_1024_false_1_NA.png","22.9083","vdb-volume_scivis_orbit-y_3_1024_false_5_NA.png","17.6308","vdb-volume_scivis_orbit-y_3_1024_true_1_NA.png","17.5669","vdb-volume_scivis_orbit-y_3_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","vdb-volume","orbit-y","3","1024","49.9351","vdb-volume_ao_orbit-y_3_1024_NA_1_NA.png","46.1941","vdb-volume_ao_orbit-y_3_1024_NA_5_NA.png","4.8312","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_10.png","5.4798","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_5.png","50.6563","vdb-volume_scivis_orbit-y_3_1024_false_1_NA.png","50.5901","vdb-volume_scivis_orbit-y_3_1024_false_5_NA.png","37.9151","vdb-volume_scivis_orbit-y_3_1024_true_1_NA.png","37.9088","vdb-volume_scivis_orbit-y_3_1024_true_5_NA.png"
"Intel Core i5-7500","vdb-volume","orbit-y","3","1024","15.3101","vdb-volume_ao_orbit-y_3_1024_NA_1_NA.png","14.1689","vdb-volume_ao_orbit-y_3_1024_NA_5_NA.png","1.4746","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_10.png","1.6725","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_5.png","15.6077","vdb-volume_scivis_orbit-y_3_1024_false_1_NA.png","15.5900","vdb-volume_scivis_orbit-y_3_1024_false_5_NA.png","11.7987","vdb-volume_scivis_orbit-y_3_1024_true_1_NA.png","11.8653","vdb-volume_scivis_orbit-y_3_1024_true_5_NA.png"
"Intel Core i7-8565U","vdb-volume","orbit-y","3","1024","14.4325","vdb-volume_ao_orbit-y_3_1024_NA_1_NA.png","13.9224","vdb-volume_ao_orbit-y_3_1024_NA_5_NA.png","1.5685","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_10.png","1.7229","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_5.png","15.1504","vdb-volume_scivis_orbit-y_3_1024_false_1_NA.png","15.5197","vdb-volume_scivis_orbit-y_3_1024_false_5_NA.png","11.8758","vdb-volume_scivis_orbit-y_3_1024_true_1_NA.png","11.5326","vdb-volume_scivis_orbit-y_3_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","vdb-volume","orbit-y","3","1024","44.6618","vdb-volume_ao_orbit-y_3_1024_NA_1_NA.png","40.8921","vdb-volume_ao_orbit-y_3_1024_NA_5_NA.png","4.3615","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_10.png","4.9381","vdb-volume_pathtracer_orbit-y_3_1024_NA_NA_5.png","45.6729","vdb-volume_scivis_orbit-y_3_1024_false_1_NA.png","45.5585","vdb-volume_scivis_orbit-y_3_1024_false_5_NA.png","34.5804","vdb-volume_scivis_orbit-y_3_1024_true_1_NA.png","34.3474","vdb-volume_scivis_orbit-y_3_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","vdb-volume","orbit-y","3","2048","5.6907","vdb-volume_ao_orbit-y_3_2048_NA_1_NA.png","5.1066","vdb-volume_ao_orbit-y_3_2048_NA_5_NA.png","0.5807","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_10.png","0.6631","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_5.png","5.8535","vdb-volume_scivis_orbit-y_3_2048_false_1_NA.png","5.8146","vdb-volume_scivis_orbit-y_3_2048_false_5_NA.png","4.4743","vdb-volume_scivis_orbit-y_3_2048_true_1_NA.png","4.4776","vdb-volume_scivis_orbit-y_3_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","vdb-volume","orbit-y","3","2048","12.7246","vdb-volume_ao_orbit-y_3_2048_NA_1_NA.png","11.8145","vdb-volume_ao_orbit-y_3_2048_NA_5_NA.png","1.2169","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_10.png","1.3845","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_5.png","12.9743","vdb-volume_scivis_orbit-y_3_2048_false_1_NA.png","12.9385","vdb-volume_scivis_orbit-y_3_2048_false_5_NA.png","9.6744","vdb-volume_scivis_orbit-y_3_2048_true_1_NA.png","9.6470","vdb-volume_scivis_orbit-y_3_2048_true_5_NA.png"
"Intel Core i5-7500","vdb-volume","orbit-y","3","2048","3.8563","vdb-volume_ao_orbit-y_3_2048_NA_1_NA.png","3.5665","vdb-volume_ao_orbit-y_3_2048_NA_5_NA.png","0.3623","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_10.png","0.4219","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_5.png","3.9754","vdb-volume_scivis_orbit-y_3_2048_false_1_NA.png","3.9014","vdb-volume_scivis_orbit-y_3_2048_false_5_NA.png","2.9542","vdb-volume_scivis_orbit-y_3_2048_true_1_NA.png","2.9642","vdb-volume_scivis_orbit-y_3_2048_true_5_NA.png"
"Intel Core i7-8565U","vdb-volume","orbit-y","3","2048","3.7985","vdb-volume_ao_orbit-y_3_2048_NA_1_NA.png","3.2772","vdb-volume_ao_orbit-y_3_2048_NA_5_NA.png","0.3681","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_10.png","0.4229","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_5.png","3.0037","vdb-volume_scivis_orbit-y_3_2048_false_1_NA.png","2.7062","vdb-volume_scivis_orbit-y_3_2048_false_5_NA.png","2.9650","vdb-volume_scivis_orbit-y_3_2048_true_1_NA.png","2.3486","vdb-volume_scivis_orbit-y_3_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","vdb-volume","orbit-y","3","2048","11.3951","vdb-volume_ao_orbit-y_3_2048_NA_1_NA.png","10.4227","vdb-volume_ao_orbit-y_3_2048_NA_5_NA.png","1.1016","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_10.png","1.2458","vdb-volume_pathtracer_orbit-y_3_2048_NA_NA_5.png","11.6150","vdb-volume_scivis_orbit-y_3_2048_false_1_NA.png","11.6203","vdb-volume_scivis_orbit-y_3_2048_false_5_NA.png","8.8089","vdb-volume_scivis_orbit-y_3_2048_true_1_NA.png","8.7752","vdb-volume_scivis_orbit-y_3_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","vdb-volume","orbit-y","3","512","86.2612","vdb-volume_ao_orbit-y_3_512_NA_1_NA.png","77.6434","vdb-volume_ao_orbit-y_3_512_NA_5_NA.png","9.0920","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_10.png","10.2873","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_5.png","87.9801","vdb-volume_scivis_orbit-y_3_512_false_1_NA.png","88.0949","vdb-volume_scivis_orbit-y_3_512_false_5_NA.png","67.5909","vdb-volume_scivis_orbit-y_3_512_true_1_NA.png","67.5959","vdb-volume_scivis_orbit-y_3_512_true_5_NA.png"
"AMD Ryzen 9 3900X","vdb-volume","orbit-y","3","512","187.7335","vdb-volume_ao_orbit-y_3_512_NA_1_NA.png","174.5758","vdb-volume_ao_orbit-y_3_512_NA_5_NA.png","18.9455","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_10.png","21.4457","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_5.png","190.9975","vdb-volume_scivis_orbit-y_3_512_false_1_NA.png","191.1812","vdb-volume_scivis_orbit-y_3_512_false_5_NA.png","143.8723","vdb-volume_scivis_orbit-y_3_512_true_1_NA.png","143.8642","vdb-volume_scivis_orbit-y_3_512_true_5_NA.png"
"Intel Core i5-7500","vdb-volume","orbit-y","3","512","59.8591","vdb-volume_ao_orbit-y_3_512_NA_1_NA.png","54.6729","vdb-volume_ao_orbit-y_3_512_NA_5_NA.png","5.9878","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_10.png","6.6460","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_5.png","58.4847","vdb-volume_scivis_orbit-y_3_512_false_1_NA.png","60.6800","vdb-volume_scivis_orbit-y_3_512_false_5_NA.png","42.7822","vdb-volume_scivis_orbit-y_3_512_true_1_NA.png","45.5145","vdb-volume_scivis_orbit-y_3_512_true_5_NA.png"
"Intel Core i7-8565U","vdb-volume","orbit-y","3","512","56.0529","vdb-volume_ao_orbit-y_3_512_NA_1_NA.png","51.3160","vdb-volume_ao_orbit-y_3_512_NA_5_NA.png","5.5297","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_10.png","6.9107","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_5.png","58.5124","vdb-volume_scivis_orbit-y_3_512_false_1_NA.png","58.4317","vdb-volume_scivis_orbit-y_3_512_false_5_NA.png","36.8951","vdb-volume_scivis_orbit-y_3_512_true_1_NA.png","42.6831","vdb-volume_scivis_orbit-y_3_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","vdb-volume","orbit-y","3","512","166.8015","vdb-volume_ao_orbit-y_3_512_NA_1_NA.png","153.7650","vdb-volume_ao_orbit-y_3_512_NA_5_NA.png","17.0703","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_10.png","19.0882","vdb-volume_pathtracer_orbit-y_3_512_NA_NA_5.png","171.0817","vdb-volume_scivis_orbit-y_3_512_false_1_NA.png","170.3134","vdb-volume_scivis_orbit-y_3_512_false_5_NA.png","130.0147","vdb-volume_scivis_orbit-y_3_512_true_1_NA.png","130.5379","vdb-volume_scivis_orbit-y_3_512_true_5_NA.png"
"AMD Ryzen 7 1800X","vdb-volume","orbit-y","4","1024","22.2988","vdb-volume_ao_orbit-y_4_1024_NA_1_NA.png","20.0467","vdb-volume_ao_orbit-y_4_1024_NA_5_NA.png","2.3089","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_10.png","2.6086","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_5.png","22.8534","vdb-volume_scivis_orbit-y_4_1024_false_1_NA.png","22.8294","vdb-volume_scivis_orbit-y_4_1024_false_5_NA.png","17.5537","vdb-volume_scivis_orbit-y_4_1024_true_1_NA.png","17.5148","vdb-volume_scivis_orbit-y_4_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","vdb-volume","orbit-y","4","1024","49.7122","vdb-volume_ao_orbit-y_4_1024_NA_1_NA.png","45.9341","vdb-volume_ao_orbit-y_4_1024_NA_5_NA.png","4.8076","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_10.png","5.4661","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_5.png","50.4063","vdb-volume_scivis_orbit-y_4_1024_false_1_NA.png","50.3626","vdb-volume_scivis_orbit-y_4_1024_false_5_NA.png","37.7228","vdb-volume_scivis_orbit-y_4_1024_true_1_NA.png","37.6886","vdb-volume_scivis_orbit-y_4_1024_true_5_NA.png"
"Intel Core i5-7500","vdb-volume","orbit-y","4","1024","15.4905","vdb-volume_ao_orbit-y_4_1024_NA_1_NA.png","14.1325","vdb-volume_ao_orbit-y_4_1024_NA_5_NA.png","1.5095","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_10.png","1.6354","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_5.png","15.6808","vdb-volume_scivis_orbit-y_4_1024_false_1_NA.png","15.5614","vdb-volume_scivis_orbit-y_4_1024_false_5_NA.png","11.1263","vdb-volume_scivis_orbit-y_4_1024_true_1_NA.png","10.7817","vdb-volume_scivis_orbit-y_4_1024_true_5_NA.png"
"Intel Core i7-8565U","vdb-volume","orbit-y","4","1024","15.2077","vdb-volume_ao_orbit-y_4_1024_NA_1_NA.png","11.1311","vdb-volume_ao_orbit-y_4_1024_NA_5_NA.png","1.5105","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_10.png","1.4798","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_5.png","14.6092","vdb-volume_scivis_orbit-y_4_1024_false_1_NA.png","15.2037","vdb-volume_scivis_orbit-y_4_1024_false_5_NA.png","11.4310","vdb-volume_scivis_orbit-y_4_1024_true_1_NA.png","11.8588","vdb-volume_scivis_orbit-y_4_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","vdb-volume","orbit-y","4","1024","44.5004","vdb-volume_ao_orbit-y_4_1024_NA_1_NA.png","40.7488","vdb-volume_ao_orbit-y_4_1024_NA_5_NA.png","4.3664","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_10.png","4.9102","vdb-volume_pathtracer_orbit-y_4_1024_NA_NA_5.png","45.3426","vdb-volume_scivis_orbit-y_4_1024_false_1_NA.png","45.4523","vdb-volume_scivis_orbit-y_4_1024_false_5_NA.png","34.2292","vdb-volume_scivis_orbit-y_4_1024_true_1_NA.png","34.2809","vdb-volume_scivis_orbit-y_4_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","vdb-volume","orbit-y","4","2048","5.6415","vdb-volume_ao_orbit-y_4_2048_NA_1_NA.png","5.0892","vdb-volume_ao_orbit-y_4_2048_NA_5_NA.png","0.5819","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_10.png","0.6580","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_5.png","5.8138","vdb-volume_scivis_orbit-y_4_2048_false_1_NA.png","5.8045","vdb-volume_scivis_orbit-y_4_2048_false_5_NA.png","4.4663","vdb-volume_scivis_orbit-y_4_2048_true_1_NA.png","4.4729","vdb-volume_scivis_orbit-y_4_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","vdb-volume","orbit-y","4","2048","12.6653","vdb-volume_ao_orbit-y_4_2048_NA_1_NA.png","11.7379","vdb-volume_ao_orbit-y_4_2048_NA_5_NA.png","1.2145","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_10.png","1.3737","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_5.png","12.8669","vdb-volume_scivis_orbit-y_4_2048_false_1_NA.png","12.8531","vdb-volume_scivis_orbit-y_4_2048_false_5_NA.png","9.6158","vdb-volume_scivis_orbit-y_4_2048_true_1_NA.png","9.6100","vdb-volume_scivis_orbit-y_4_2048_true_5_NA.png"
"Intel Core i5-7500","vdb-volume","orbit-y","4","2048","3.8727","vdb-volume_ao_orbit-y_4_2048_NA_1_NA.png","3.3902","vdb-volume_ao_orbit-y_4_2048_NA_5_NA.png","0.3672","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_10.png","0.4185","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_5.png","3.8512","vdb-volume_scivis_orbit-y_4_2048_false_1_NA.png","3.9471","vdb-volume_scivis_orbit-y_4_2048_false_5_NA.png","2.9807","vdb-volume_scivis_orbit-y_4_2048_true_1_NA.png","2.9198","vdb-volume_scivis_orbit-y_4_2048_true_5_NA.png"
"Intel Core i7-8565U","vdb-volume","orbit-y","4","2048","3.7412","vdb-volume_ao_orbit-y_4_2048_NA_1_NA.png","3.0945","vdb-volume_ao_orbit-y_4_2048_NA_5_NA.png","0.3662","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_10.png","0.4152","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_5.png","3.7632","vdb-volume_scivis_orbit-y_4_2048_false_1_NA.png","3.8691","vdb-volume_scivis_orbit-y_4_2048_false_5_NA.png","2.4237","vdb-volume_scivis_orbit-y_4_2048_true_1_NA.png","2.9386","vdb-volume_scivis_orbit-y_4_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","vdb-volume","orbit-y","4","2048","11.3323","vdb-volume_ao_orbit-y_4_2048_NA_1_NA.png","10.4242","vdb-volume_ao_orbit-y_4_2048_NA_5_NA.png","1.0990","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_10.png","1.2349","vdb-volume_pathtracer_orbit-y_4_2048_NA_NA_5.png","11.6125","vdb-volume_scivis_orbit-y_4_2048_false_1_NA.png","11.5990","vdb-volume_scivis_orbit-y_4_2048_false_5_NA.png","8.7333","vdb-volume_scivis_orbit-y_4_2048_true_1_NA.png","8.7606","vdb-volume_scivis_orbit-y_4_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","vdb-volume","orbit-y","4","512","86.0615","vdb-volume_ao_orbit-y_4_512_NA_1_NA.png","77.3013","vdb-volume_ao_orbit-y_4_512_NA_5_NA.png","9.0699","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_10.png","10.2136","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_5.png","87.9647","vdb-volume_scivis_orbit-y_4_512_false_1_NA.png","87.8272","vdb-volume_scivis_orbit-y_4_512_false_5_NA.png","67.5156","vdb-volume_scivis_orbit-y_4_512_true_1_NA.png","67.4454","vdb-volume_scivis_orbit-y_4_512_true_5_NA.png"
"AMD Ryzen 9 3900X","vdb-volume","orbit-y","4","512","187.7025","vdb-volume_ao_orbit-y_4_512_NA_1_NA.png","174.1526","vdb-volume_ao_orbit-y_4_512_NA_5_NA.png","18.8106","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_10.png","21.2765","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_5.png","190.5147","vdb-volume_scivis_orbit-y_4_512_false_1_NA.png","191.0026","vdb-volume_scivis_orbit-y_4_512_false_5_NA.png","143.0410","vdb-volume_scivis_orbit-y_4_512_true_1_NA.png","143.1121","vdb-volume_scivis_orbit-y_4_512_true_5_NA.png"
"Intel Core i5-7500","vdb-volume","orbit-y","4","512","59.4537","vdb-volume_ao_orbit-y_4_512_NA_1_NA.png","51.2713","vdb-volume_ao_orbit-y_4_512_NA_5_NA.png","5.8670","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_10.png","6.5709","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_5.png","60.8872","vdb-volume_scivis_orbit-y_4_512_false_1_NA.png","60.6454","vdb-volume_scivis_orbit-y_4_512_false_5_NA.png","42.9561","vdb-volume_scivis_orbit-y_4_512_true_1_NA.png","44.1517","vdb-volume_scivis_orbit-y_4_512_true_5_NA.png"
"Intel Core i7-8565U","vdb-volume","orbit-y","4","512","59.7186","vdb-volume_ao_orbit-y_4_512_NA_1_NA.png","50.1055","vdb-volume_ao_orbit-y_4_512_NA_5_NA.png","5.9805","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_10.png","6.9360","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_5.png","58.8661","vdb-volume_scivis_orbit-y_4_512_false_1_NA.png","43.0443","vdb-volume_scivis_orbit-y_4_512_false_5_NA.png","43.5964","vdb-volume_scivis_orbit-y_4_512_true_1_NA.png","41.3573","vdb-volume_scivis_orbit-y_4_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","vdb-volume","orbit-y","4","512","167.2051","vdb-volume_ao_orbit-y_4_512_NA_1_NA.png","153.9662","vdb-volume_ao_orbit-y_4_512_NA_5_NA.png","16.9749","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_10.png","19.0725","vdb-volume_pathtracer_orbit-y_4_512_NA_NA_5.png","170.1627","vdb-volume_scivis_orbit-y_4_512_false_1_NA.png","169.9677","vdb-volume_scivis_orbit-y_4_512_false_5_NA.png","129.1259","vdb-volume_scivis_orbit-y_4_512_true_1_NA.png","130.1150","vdb-volume_scivis_orbit-y_4_512_true_5_NA.png"
"AMD Ryzen 7 1800X","vdb-volume","orbit-y","5","1024","21.4232","vdb-volume_ao_orbit-y_5_1024_NA_1_NA.png","19.3029","vdb-volume_ao_orbit-y_5_1024_NA_5_NA.png","2.2548","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_10.png","2.5523","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_5.png","21.8481","vdb-volume_scivis_orbit-y_5_1024_false_1_NA.png","21.8497","vdb-volume_scivis_orbit-y_5_1024_false_5_NA.png","16.9554","vdb-volume_scivis_orbit-y_5_1024_true_1_NA.png","16.8588","vdb-volume_scivis_orbit-y_5_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","vdb-volume","orbit-y","5","1024","47.2576","vdb-volume_ao_orbit-y_5_1024_NA_1_NA.png","43.8087","vdb-volume_ao_orbit-y_5_1024_NA_5_NA.png","4.6959","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_10.png","5.3343","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_5.png","47.8277","vdb-volume_scivis_orbit-y_5_1024_false_1_NA.png","48.0384","vdb-volume_scivis_orbit-y_5_1024_false_5_NA.png","36.2427","vdb-volume_scivis_orbit-y_5_1024_true_1_NA.png","36.3021","vdb-volume_scivis_orbit-y_5_1024_true_5_NA.png"
"Intel Core i5-7500","vdb-volume","orbit-y","5","1024","14.5845","vdb-volume_ao_orbit-y_5_1024_NA_1_NA.png","13.4417","vdb-volume_ao_orbit-y_5_1024_NA_5_NA.png","1.4395","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_10.png","1.6597","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_5.png","15.1720","vdb-volume_scivis_orbit-y_5_1024_false_1_NA.png","14.8581","vdb-volume_scivis_orbit-y_5_1024_false_5_NA.png","10.4063","vdb-volume_scivis_orbit-y_5_1024_true_1_NA.png","10.8812","vdb-volume_scivis_orbit-y_5_1024_true_5_NA.png"
"Intel Core i7-8565U","vdb-volume","orbit-y","5","1024","14.0072","vdb-volume_ao_orbit-y_5_1024_NA_1_NA.png","12.4346","vdb-volume_ao_orbit-y_5_1024_NA_5_NA.png","1.4753","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_10.png","1.6689","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_5.png","13.2838","vdb-volume_scivis_orbit-y_5_1024_false_1_NA.png","14.6703","vdb-volume_scivis_orbit-y_5_1024_false_5_NA.png","11.4117","vdb-volume_scivis_orbit-y_5_1024_true_1_NA.png","10.7100","vdb-volume_scivis_orbit-y_5_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","vdb-volume","orbit-y","5","1024","42.6328","vdb-volume_ao_orbit-y_5_1024_NA_1_NA.png","39.1833","vdb-volume_ao_orbit-y_5_1024_NA_5_NA.png","4.2584","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_10.png","4.8176","vdb-volume_pathtracer_orbit-y_5_1024_NA_NA_5.png","43.5303","vdb-volume_scivis_orbit-y_5_1024_false_1_NA.png","43.6114","vdb-volume_scivis_orbit-y_5_1024_false_5_NA.png","33.1984","vdb-volume_scivis_orbit-y_5_1024_true_1_NA.png","33.1279","vdb-volume_scivis_orbit-y_5_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","vdb-volume","orbit-y","5","2048","5.4328","vdb-volume_ao_orbit-y_5_2048_NA_1_NA.png","4.9098","vdb-volume_ao_orbit-y_5_2048_NA_5_NA.png","0.5673","vdb-volume_pathtracer_orbit-y_5_2048_NA_NA_10.png","0.6429","vdb-volume_pathtracer_orbit-y_5_2048_NA_NA_5.png","5.5564","vdb-volume_scivis_orbit-y_5_2048_false_1_NA.png","5.5573","vdb-volume_scivis_orbit-y_5_2048_false_5_NA.png","4.2972","vdb-volume_scivis_orbit-y_5_2048_true_1_NA.png","4.3122","vdb-volume_scivis_orbit-y_5_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","vdb-volume","orbit-y","5","2048","12.0285","vdb-volume_ao_orbit-y_5_2048_NA_1_NA.png","11.1917","vdb-volume_ao_orbit-y_5_2048_NA_5_NA.png","1.1815","vdb-volume_pathtracer_orbit-y_5_2048_NA_NA_10.png","1.3413","vdb-volume_pathtracer_orbit-y_5_2048_NA_NA_5.png","12.2441","vdb-volume_scivis_orbit-y_5_2048_false_1_NA.png","12.2625","vdb-volume_scivis_orbit-y_5_2048_false_5_NA.png","9.2459","vdb-volume_scivis_orbit-y_5_2048_true_1_NA.png","9.2264","vdb-volume_scivis_orbit-y_5_2048_true_5_NA.png"
"Intel Core i5-7500","vdb-volume","orbit-y","5","2048","3.6638","vdb-volume_ao_orbit-y_5_2048_NA_1_NA.png","3.3689","vdb-volume_ao_orbit-y_5_2048_NA_5_NA.png","0.3535","vdb-volume_pathtracer_orbit-y_5_2048_NA_NA_10.png","0.3972","vdb-volume_pathtracer_orbit-y_5_2048_NA_NA_5.png","3.7252","vdb-volume_scivis_orbit-y_5_2048_false_1_NA.png","3.7812","vdb-volume_scivis_orbit-y_5_2048_false_5_NA.png","2.8471","vdb-volume_scivis_orbit-y_5_2048_true_1_NA.png","2.8317","vdb-volume_scivis_orbit-y_5_2048_true_5_NA.png"
"Intel Core i7-8565U","vdb-volume","orbit-y","5","2048","3.7130","vdb-volume_ao_orbit-y_5_2048_NA_1_NA.png","3.3898","vdb-volume_ao_orbit-y_5_2048_NA_5_NA.png","0.3541","vdb-volume_pathtracer_orbit-y_5_2048_NA_NA_10.png","0.4022","vdb-volume_pathtracer_orbit-y_5_2048_NA_NA_5.png","3.7805","vdb-volume_scivis_orbit-y_5_2048_false_1_NA.png","3.6401","vdb-volume_scivis_orbit-y_5_2048_false_5_NA.png","2.8941","vdb-volume_scivis_orbit-y_5_2048_true_1_NA.png","2.7798","vdb-volume_scivis_orbit-y_5_2048_true_5_NA.png"
